CustomerID,Cluster,ClusterName,TotalSpending,TotalTransaction,TotalQuantity,AvgPrice,Recency
14599,1,Medium Value Customer (Tier 1),457.89,2,292,2.27,26
14011,1,Medium Value Customer (Tier 1),457.82,2,644,1.28,116
16069,1,Medium Value Customer (Tier 1),457.7,1,138,5.18,53
16412,1,Medium Value Customer (Tier 1),457.2,4,225,2.49,29
15717,1,Medium Value Customer (Tier 1),456.7,4,154,3.77,57
14296,1,Medium Value Customer (Tier 1),456.4,2,314,3.45,57
16039,1,Medium Value Customer (Tier 1),456.4,2,409,1.74,59
17298,1,Medium Value Customer (Tier 1),455.84,3,465,1.56,10
15714,1,Medium Value Customer (Tier 1),453.93,3,175,2.49,89
16014,1,Medium Value Customer (Tier 1),453.45,2,204,2.49,44
16799,1,Medium Value Customer (Tier 1),452.78,2,162,3.42,68
15921,1,Medium Value Customer (Tier 1),452.23,3,173,4.35,32
12492,1,Medium Value Customer (Tier 1),452.0,1,252,3.18,39
18031,1,Medium Value Customer (Tier 1),451.3,1,298,1.72,14
15961,1,Medium Value Customer (Tier 1),451.29,1,154,3.74,15
15016,1,Medium Value Customer (Tier 1),450.85,4,167,3.01,29
16870,1,Medium Value Customer (Tier 1),450.16,1,278,2.78,105
13150,1,Medium Value Customer (Tier 1),449.97,3,171,6.93,120
13626,1,Medium Value Customer (Tier 1),449.81,1,189,4.93,15
15418,1,Medium Value Customer (Tier 1),449.42,2,264,2.15,61
17823,1,Medium Value Customer (Tier 1),449.25,2,252,2.71,57
13784,1,Medium Value Customer (Tier 1),447.44,3,334,4.48,70
16095,1,Medium Value Customer (Tier 1),447.05,1,265,2.41,92
13948,1,Medium Value Customer (Tier 1),446.76,3,208,3.46,47
14810,1,Medium Value Customer (Tier 1),446.59,3,230,2.58,5
14201,1,Medium Value Customer (Tier 1),446.1,3,216,3.33,45
14328,1,Medium Value Customer (Tier 1),445.05,1,1,445.05,74
12788,1,Medium Value Customer (Tier 1),444.9,4,194,4.12,99
15645,1,Medium Value Customer (Tier 1),443.16,2,140,4.6,50
16500,1,Medium Value Customer (Tier 1),443.05,3,263,2.44,10
13846,1,Medium Value Customer (Tier 1),442.73,1,317,2.38,35
13035,1,Medium Value Customer (Tier 1),442.32,1,282,2.29,67
14996,1,Medium Value Customer (Tier 1),442.29,2,404,2.27,117
17699,1,Medium Value Customer (Tier 1),442.0,2,208,3.29,112
17759,1,Medium Value Customer (Tier 1),441.92,2,268,2.51,29
17643,1,Medium Value Customer (Tier 1),439.7,2,226,3.46,9
13086,1,Medium Value Customer (Tier 1),439.33,1,155,3.93,18
13964,1,Medium Value Customer (Tier 1),438.9,2,228,2.88,23
15859,1,Medium Value Customer (Tier 1),438.46,1,174,4.94,68
17807,1,Medium Value Customer (Tier 1),437.87,3,262,2.33,31
14846,1,Medium Value Customer (Tier 1),437.4,1,193,2.44,63
16166,1,Medium Value Customer (Tier 1),435.83,2,173,3.57,64
16643,1,Medium Value Customer (Tier 1),435.6,1,284,2.36,58
13738,1,Medium Value Customer (Tier 1),434.78,1,237,2.63,32
15691,1,Medium Value Customer (Tier 1),434.5,3,140,3.63,30
16601,1,Medium Value Customer (Tier 1),434.3,2,258,3.14,26
16888,1,Medium Value Customer (Tier 1),434.2,3,145,4.22,36
17223,1,Medium Value Customer (Tier 1),433.99,2,109,4.7,4
16939,1,Medium Value Customer (Tier 1),433.85,3,229,3.17,124
16948,1,Medium Value Customer (Tier 1),433.75,4,477,2.41,65
16522,1,Medium Value Customer (Tier 1),433.36,2,212,4.75,71
15847,1,Medium Value Customer (Tier 1),433.3,3,194,3.79,64
17027,1,Medium Value Customer (Tier 1),433.07,3,229,7.29,82
17687,1,Medium Value Customer (Tier 1),432.68,1,210,2.82,56
17122,1,Medium Value Customer (Tier 1),432.18,3,288,1.65,24
15160,1,Medium Value Customer (Tier 1),431.11,3,223,2.73,10
15525,1,Medium Value Customer (Tier 1),430.78,2,253,2.6,9
15012,1,Medium Value Customer (Tier 1),429.78,2,242,2.77,9
15461,1,Medium Value Customer (Tier 1),429.7,2,230,1.9,96
13165,1,Medium Value Customer (Tier 1),429.68,1,360,1.0,49
13242,1,Medium Value Customer (Tier 1),429.0,4,220,1.95,87
18089,1,Medium Value Customer (Tier 1),428.45,1,95,7.78,82
18262,1,Medium Value Customer (Tier 1),428.06,2,370,1.78,29
17740,1,Medium Value Customer (Tier 1),426.9,6,222,2.19,25
15966,1,Medium Value Customer (Tier 1),426.53,1,275,1.99,86
12475,1,Medium Value Customer (Tier 1),426.26,1,236,3.31,45
14877,1,Medium Value Customer (Tier 1),425.85,2,168,3.1,54
16414,1,Medium Value Customer (Tier 1),424.96,3,174,2.95,67
13453,1,Medium Value Customer (Tier 1),424.71,1,207,3.19,38
16899,1,Medium Value Customer (Tier 1),424.71,2,291,2.67,14
13441,1,Medium Value Customer (Tier 1),424.26,1,316,2.64,67
13427,1,Medium Value Customer (Tier 1),423.93,3,335,1.78,113
14595,1,Medium Value Customer (Tier 1),423.85,2,250,1.72,89
14381,1,Medium Value Customer (Tier 1),423.26,1,303,1.66,87
14097,1,Medium Value Customer (Tier 1),422.86,2,352,2.17,117
13374,1,Medium Value Customer (Tier 1),422.8,2,135,6.04,50
14690,1,Medium Value Customer (Tier 1),422.63,2,174,3.32,28
12808,1,Medium Value Customer (Tier 1),422.45,3,187,3.61,4
13807,1,Medium Value Customer (Tier 1),422.2,3,116,6.99,3
16117,1,Medium Value Customer (Tier 1),422.19,2,191,2.52,38
16765,1,Medium Value Customer (Tier 1),420.75,1,307,2.6,18
18112,1,Medium Value Customer (Tier 1),420.67,2,188,3.27,54
17423,1,Medium Value Customer (Tier 1),420.54,1,331,1.5,29
14575,1,Medium Value Customer (Tier 1),420.22,1,163,3.25,124
13474,1,Medium Value Customer (Tier 1),419.75,2,189,3.32,79
13096,1,Medium Value Customer (Tier 1),419.7,1,6,69.95,30
17995,1,Medium Value Customer (Tier 1),419.38,2,130,3.74,18
14675,1,Medium Value Customer (Tier 1),419.22,1,324,2.02,24
17648,1,Medium Value Customer (Tier 1),418.87,1,467,1.84,21
13073,1,Medium Value Customer (Tier 1),418.08,2,261,3.55,47
12616,1,Medium Value Customer (Tier 1),417.8,1,214,3.68,24
17258,1,Medium Value Customer (Tier 1),417.3,2,188,2.6,32
16332,1,Medium Value Customer (Tier 1),417.21,4,331,3.12,67
16226,1,Medium Value Customer (Tier 1),417.05,2,329,1.8,14
15011,1,Medium Value Customer (Tier 1),416.6,2,289,2.08,31
16355,1,Medium Value Customer (Tier 1),416.35,1,179,3.19,11
12608,1,Medium Value Customer (Tier 1),415.79,1,323,1.63,40
13292,1,Medium Value Customer (Tier 1),415.57,3,183,4.77,51
16178,1,Medium Value Customer (Tier 1),414.7,1,210,3.05,37
15872,1,Medium Value Customer (Tier 1),413.0,2,280,2.46,14
13194,1,Medium Value Customer (Tier 1),412.08,1,300,2.51,57
14712,1,Medium Value Customer (Tier 1),411.0,1,96,4.38,54
15960,1,Medium Value Customer (Tier 1),410.95,4,258,3.55,10
18011,1,Medium Value Customer (Tier 1),410.79,2,125,4.2,9
17109,1,Medium Value Customer (Tier 1),410.42,2,200,3.19,42
17598,1,Medium Value Customer (Tier 1),409.98,1,126,3.27,17
16864,1,Medium Value Customer (Tier 1),409.25,2,283,2.24,70
13310,1,Medium Value Customer (Tier 1),409.17,2,229,3.24,16
17163,1,Medium Value Customer (Tier 1),406.68,2,465,1.09,81
14775,1,Medium Value Customer (Tier 1),406.56,1,384,1.15,8
16632,1,Medium Value Customer (Tier 1),406.4,2,256,1.61,121
17000,1,Medium Value Customer (Tier 1),406.3,2,305,1.63,32
16815,1,Medium Value Customer (Tier 1),406.02,2,237,2.52,89
17812,1,Medium Value Customer (Tier 1),405.48,4,242,2.45,4
15968,1,Medium Value Customer (Tier 1),404.55,1,247,2.58,24
13574,1,Medium Value Customer (Tier 1),404.45,1,304,2.17,47
14009,1,Medium Value Customer (Tier 1),404.3,1,586,1.59,98
13030,1,Medium Value Customer (Tier 1),402.36,1,174,3.23,4
16250,1,Medium Value Customer (Tier 1),401.94,2,168,4.04,9
17076,1,Medium Value Customer (Tier 1),401.67,3,219,2.64,28
15920,1,Medium Value Customer (Tier 1),401.64,5,139,4.18,60
17817,1,Medium Value Customer (Tier 1),400.47,3,286,2.3,14
13607,1,Medium Value Customer (Tier 1),400.3,1,178,4.06,38
17168,1,Medium Value Customer (Tier 1),400.2,1,220,3.28,134
14358,1,Medium Value Customer (Tier 1),400.06,2,338,1.59,25
15501,1,Medium Value Customer (Tier 1),399.95,2,205,3.19,40
14452,1,Medium Value Customer (Tier 1),399.9,2,169,3.12,31
15446,1,Medium Value Customer (Tier 1),399.75,3,265,2.05,12
18101,1,Medium Value Customer (Tier 1),399.61,3,160,3.1,10
13252,1,Medium Value Customer (Tier 1),399.3,2,134,4.68,30
12787,1,Medium Value Customer (Tier 1),398.52,1,249,2.42,49
15037,1,Medium Value Customer (Tier 1),397.76,2,298,2.27,12
16418,1,Medium Value Customer (Tier 1),397.62,2,284,3.39,44
13597,1,Medium Value Customer (Tier 1),396.71,2,231,2.23,36
17918,1,Medium Value Customer (Tier 1),396.39,3,352,1.99,136
14570,1,Medium Value Customer (Tier 1),395.69,1,336,3.22,79
16980,1,Medium Value Customer (Tier 1),394.37,1,251,2.21,64
17524,1,Medium Value Customer (Tier 1),394.14,2,272,2.2,74
17300,1,Medium Value Customer (Tier 1),393.64,2,467,2.02,26
13067,1,Medium Value Customer (Tier 1),393.05,2,99,5.19,45
17615,1,Medium Value Customer (Tier 1),392.2,3,238,2.89,23
16827,1,Medium Value Customer (Tier 1),392.13,5,125,6.29,29
16783,1,Medium Value Customer (Tier 1),391.95,1,163,3.34,72
15626,1,Medium Value Customer (Tier 1),391.72,1,372,1.63,57
14197,1,Medium Value Customer (Tier 1),390.05,1,143,4.68,46
12414,1,Medium Value Customer (Tier 1),390.0,3,195,30.35,99
18078,1,Medium Value Customer (Tier 1),389.4,2,225,2.81,61
15620,1,Medium Value Customer (Tier 1),389.18,1,334,2.56,45
16642,1,Medium Value Customer (Tier 1),389.12,1,296,2.45,51
12527,1,Medium Value Customer (Tier 1),386.8,2,292,2.16,130
12519,1,Medium Value Customer (Tier 1),385.7,1,212,3.27,112
12973,1,Medium Value Customer (Tier 1),385.55,1,31,28.38,49
12889,1,Medium Value Customer (Tier 1),385.46,4,124,5.09,17
16080,1,Medium Value Customer (Tier 1),385.4,2,170,3.15,21
15837,1,Medium Value Customer (Tier 1),385.03,1,216,3.39,121
16868,1,Medium Value Customer (Tier 1),384.56,3,112,4.38,30
13966,1,Medium Value Customer (Tier 1),384.26,1,760,1.6,71
15155,1,Medium Value Customer (Tier 1),383.97,1,192,3.91,19
17804,1,Medium Value Customer (Tier 1),383.78,3,194,2.72,12
18221,1,Medium Value Customer (Tier 1),383.33,1,209,2.95,26
15211,1,Medium Value Customer (Tier 1),383.07,1,117,5.16,1
14767,1,Medium Value Customer (Tier 1),382.81,1,117,5.24,110
13008,1,Medium Value Customer (Tier 1),382.66,2,204,2.82,33
15341,1,Medium Value Customer (Tier 1),382.2,1,196,1.95,85
16648,1,Medium Value Customer (Tier 1),382.14,2,222,2.54,91
17753,1,Medium Value Customer (Tier 1),382.06,4,124,2.87,100
17393,1,Medium Value Customer (Tier 1),381.15,2,238,2.89,46
17903,1,Medium Value Customer (Tier 1),381.09,1,142,3.26,30
16535,1,Medium Value Customer (Tier 1),378.29,2,308,2.26,21
15198,1,Medium Value Customer (Tier 1),377.71,3,207,3.63,44
17717,1,Medium Value Customer (Tier 1),376.92,1,344,1.86,57
16544,1,Medium Value Customer (Tier 1),376.7,4,150,2.78,155
13997,1,Medium Value Customer (Tier 1),376.46,3,143,4.54,155
14531,1,Medium Value Customer (Tier 1),376.34,1,260,2.46,115
14681,1,Medium Value Customer (Tier 1),376.2,3,96,5.55,23
14294,1,Medium Value Customer (Tier 1),375.34,1,190,3.35,43
13515,1,Medium Value Customer (Tier 1),374.7,2,138,4.13,85
14736,1,Medium Value Customer (Tier 1),374.05,2,148,3.14,121
16406,1,Medium Value Customer (Tier 1),374.01,2,141,3.16,86
16330,1,Medium Value Customer (Tier 1),373.47,4,179,2.36,60
14083,1,Medium Value Customer (Tier 1),373.3,3,207,2.95,7
13262,1,Medium Value Customer (Tier 1),373.16,2,122,4.08,25
15337,1,Medium Value Customer (Tier 1),373.02,1,200,3.76,47
13780,1,Medium Value Customer (Tier 1),372.06,1,161,2.52,43
14168,1,Medium Value Customer (Tier 1),370.45,2,147,3.02,56
17480,1,Medium Value Customer (Tier 1),370.41,1,243,2.13,80
17233,1,Medium Value Customer (Tier 1),369.98,2,167,3.12,84
14569,1,Medium Value Customer (Tier 1),369.94,3,178,2.32,88
15922,1,Medium Value Customer (Tier 1),369.5,1,138,4.41,9
15287,1,Medium Value Customer (Tier 1),369.34,3,577,1.85,15
15257,1,Medium Value Customer (Tier 1),368.75,1,25,31.98,50
17792,1,Medium Value Customer (Tier 1),368.35,2,149,3.45,103
15989,1,Medium Value Customer (Tier 1),368.31,2,169,3.14,11
12899,1,Medium Value Customer (Tier 1),366.4,1,108,5.07,49
18160,1,Medium Value Customer (Tier 1),365.82,1,225,2.85,22
13545,1,Medium Value Customer (Tier 1),364.93,2,252,2.52,26
15915,1,Medium Value Customer (Tier 1),364.45,1,414,1.75,37
17097,1,Medium Value Customer (Tier 1),363.66,2,190,2.37,1
14253,1,Medium Value Customer (Tier 1),363.4,2,88,5.9,129
12871,1,Medium Value Customer (Tier 1),363.38,1,284,3.91,75
14122,1,Medium Value Customer (Tier 1),362.42,3,114,4.86,42
13274,1,Medium Value Customer (Tier 1),360.85,1,199,3.76,45
13181,1,Medium Value Customer (Tier 1),359.69,1,171,2.79,17
14926,1,Medium Value Customer (Tier 1),359.4,2,204,3.22,17
13161,1,Medium Value Customer (Tier 1),359.38,1,76,5.78,136
13927,1,Medium Value Customer (Tier 1),359.27,1,249,2.66,73
15958,1,Medium Value Customer (Tier 1),357.77,3,121,3.15,39
16606,1,Medium Value Customer (Tier 1),357.66,2,148,4.44,40
15595,1,Medium Value Customer (Tier 1),357.6,1,144,2.2,123
14240,1,Medium Value Customer (Tier 1),357.15,1,237,2.62,59
14193,1,Medium Value Customer (Tier 1),356.8,1,208,2.57,32
17200,1,Medium Value Customer (Tier 1),356.71,4,367,2.15,23
12996,1,Medium Value Customer (Tier 1),355.5,1,122,5.73,11
16920,1,Medium Value Customer (Tier 1),355.45,1,81,5.42,47
14268,1,Medium Value Customer (Tier 1),354.85,1,147,3.43,106
14968,1,Medium Value Customer (Tier 1),353.65,1,130,4.46,94
18003,1,Medium Value Customer (Tier 1),353.51,1,297,1.87,12
16382,1,Medium Value Customer (Tier 1),353.1,2,167,4.23,44
16857,1,Medium Value Customer (Tier 1),352.8,1,168,2.6,78
16445,1,Medium Value Customer (Tier 1),352.65,3,176,2.08,22
14022,1,Medium Value Customer (Tier 1),352.15,1,194,2.5,122
16274,1,Medium Value Customer (Tier 1),351.75,1,153,4.31,9
14252,1,Medium Value Customer (Tier 1),350.99,1,111,12.63,17
13281,1,Medium Value Customer (Tier 1),350.85,1,201,2.44,75
16545,1,Medium Value Customer (Tier 1),350.52,1,244,2.03,11
16476,1,Medium Value Customer (Tier 1),350.35,1,187,3.51,67
15504,1,Medium Value Customer (Tier 1),349.87,3,108,3.5,156
13689,1,Medium Value Customer (Tier 1),349.5,1,210,1.75,80
13700,1,Medium Value Customer (Tier 1),348.34,3,505,1.39,53
16263,1,Medium Value Customer (Tier 1),348.16,1,197,2.76,59
12760,1,Medium Value Customer (Tier 1),347.8,1,198,2.98,91
14672,1,Medium Value Customer (Tier 1),347.59,2,192,2.7,151
12411,1,Medium Value Customer (Tier 1),346.9,1,138,3.4,45
13862,1,Medium Value Customer (Tier 1),346.73,1,239,2.03,25
15174,1,Medium Value Customer (Tier 1),345.71,1,237,2.91,46
17934,1,Medium Value Customer (Tier 1),344.9,1,150,2.74,42
15519,1,Medium Value Customer (Tier 1),344.61,2,116,2.95,19
12352,1,Medium Value Customer (Tier 1),343.8,2,188,3.03,11
14552,1,Medium Value Customer (Tier 1),343.71,2,168,2.13,16
15346,1,Medium Value Customer (Tier 1),343.7,2,116,3.88,61
13550,1,Medium Value Customer (Tier 1),342.55,1,430,1.74,19
16259,1,Medium Value Customer (Tier 1),340.94,3,143,2.87,46
16044,1,Medium Value Customer (Tier 1),340.84,1,170,3.02,71
15488,1,Medium Value Customer (Tier 1),340.6,4,178,2.15,92
15855,1,Medium Value Customer (Tier 1),340.48,1,242,2.06,112
12900,1,Medium Value Customer (Tier 1),340.33,1,139,3.62,58
14203,1,Medium Value Customer (Tier 1),339.34,1,80,5.4,33
14176,1,Medium Value Customer (Tier 1),339.11,2,117,3.74,3
14048,1,Medium Value Customer (Tier 1),338.76,2,179,3.19,18
14630,1,Medium Value Customer (Tier 1),338.65,1,111,5.1,120
17999,1,Medium Value Customer (Tier 1),338.41,2,161,3.16,2
14998,1,Medium Value Customer (Tier 1),338.31,2,94,4.91,64
15447,1,Medium Value Customer (Tier 1),337.71,4,143,4.29,163
18050,1,Medium Value Customer (Tier 1),337.66,1,210,3.42,29
13686,1,Medium Value Customer (Tier 1),337.04,2,308,1.58,16
17299,1,Medium Value Customer (Tier 1),336.62,2,251,1.89,75
13258,1,Medium Value Customer (Tier 1),336.6,2,164,2.14,15
15901,1,Medium Value Customer (Tier 1),335.99,4,316,2.07,87
15469,1,Medium Value Customer (Tier 1),335.7,1,134,4.32,74
16141,1,Medium Value Customer (Tier 1),335.54,1,172,5.95,53
18034,1,Medium Value Customer (Tier 1),335.52,1,392,1.64,11
17821,1,Medium Value Customer (Tier 1),334.62,1,162,2.82,42
13167,1,Medium Value Customer (Tier 1),333.82,1,222,2.74,26
17607,1,Medium Value Customer (Tier 1),333.81,1,269,2.44,12
16234,1,Medium Value Customer (Tier 1),333.18,3,170,3.06,112
13877,1,Medium Value Customer (Tier 1),332.44,2,370,2.63,106
14513,1,Medium Value Customer (Tier 1),332.42,3,232,1.98,72
18203,1,Medium Value Customer (Tier 1),332.1,3,68,5.45,17
17435,1,Medium Value Customer (Tier 1),331.35,1,195,4.35,47
13981,1,Medium Value Customer (Tier 1),331.14,1,234,3.4,51
15683,1,Medium Value Customer (Tier 1),330.79,1,201,2.57,109
17776,1,Medium Value Customer (Tier 1),330.56,2,273,2.37,22
12807,1,Medium Value Customer (Tier 1),330.35,1,145,6.49,19
15938,1,Medium Value Customer (Tier 1),330.23,4,209,2.15,92
13010,1,Medium Value Customer (Tier 1),330.12,2,323,1.78,10
12850,1,Medium Value Customer (Tier 1),330.0,1,200,1.65,81
16596,1,Medium Value Customer (Tier 1),329.48,3,130,3.64,2
17518,1,Medium Value Customer (Tier 1),329.42,2,267,2.39,61
12890,1,Medium Value Customer (Tier 1),329.3,1,201,2.12,23
13710,1,Medium Value Customer (Tier 1),329.04,2,160,2.2,59
15880,1,Medium Value Customer (Tier 1),329.03,1,202,2.23,5
16286,1,Medium Value Customer (Tier 1),328.95,2,101,4.17,113
16348,1,Medium Value Customer (Tier 1),328.77,1,359,1.45,66
17334,1,Medium Value Customer (Tier 1),328.13,1,251,3.13,42
16647,1,Medium Value Customer (Tier 1),327.84,2,250,3.42,78
17196,1,Medium Value Customer (Tier 1),327.75,1,154,2.47,63
15735,1,Medium Value Customer (Tier 1),327.68,1,206,3.23,57
16519,1,Medium Value Customer (Tier 1),327.68,3,120,3.95,1
17152,1,Medium Value Customer (Tier 1),327.0,1,60,5.45,61
17744,1,Medium Value Customer (Tier 1),326.74,1,414,1.15,16
12460,1,Medium Value Customer (Tier 1),326.65,1,170,4.38,92
13646,1,Medium Value Customer (Tier 1),326.25,2,79,4.41,35
18047,1,Medium Value Customer (Tier 1),326.09,2,130,2.88,17
13703,1,Medium Value Customer (Tier 1),326.06,1,118,3.25,51
12804,1,Medium Value Customer (Tier 1),325.37,2,270,2.02,101
17580,1,Medium Value Customer (Tier 1),325.3,2,135,3.14,12
12946,1,Medium Value Customer (Tier 1),324.45,1,149,3.32,72
18217,1,Medium Value Customer (Tier 1),323.29,2,249,2.0,149
16856,1,Medium Value Customer (Tier 1),323.09,2,159,2.85,53
14263,1,Medium Value Customer (Tier 1),322.93,1,171,2.36,59
12844,1,Medium Value Customer (Tier 1),322.64,2,98,4.0,78
15726,1,Medium Value Customer (Tier 1),321.91,1,123,4.84,26
18090,1,Medium Value Customer (Tier 1),321.9,1,307,1.76,57
17976,1,Medium Value Customer (Tier 1),321.79,1,93,3.65,8
16880,1,Medium Value Customer (Tier 1),321.78,1,158,3.94,129
17864,1,Medium Value Customer (Tier 1),321.72,2,309,1.8,21
17471,1,Medium Value Customer (Tier 1),321.65,1,153,2.81,110
18191,1,Medium Value Customer (Tier 1),321.6,1,192,2.06,113
12361,1,Medium Value Customer (Tier 1),321.35,3,144,4.15,98
17182,1,Medium Value Customer (Tier 1),321.3,2,54,5.95,58
16224,1,Medium Value Customer (Tier 1),321.24,1,439,2.38,23
12410,1,Medium Value Customer (Tier 1),320.38,1,130,5.42,138
12763,1,Medium Value Customer (Tier 1),320.08,1,196,1.81,5
13942,1,Medium Value Customer (Tier 1),320.0,1,1000,0.32,170
13046,1,Medium Value Customer (Tier 1),319.94,1,241,3.07,92
13843,1,Medium Value Customer (Tier 1),319.75,1,145,3.92,17
15092,1,Medium Value Customer (Tier 1),318.65,1,95,5.23,98
13717,1,Medium Value Customer (Tier 1),318.29,2,185,3.61,93
14024,1,Medium Value Customer (Tier 1),318.04,1,88,5.7,26
12353,1,Medium Value Customer (Tier 1),317.76,1,192,1.94,44
17436,1,Medium Value Customer (Tier 1),317.76,3,88,3.7,44
15616,1,Medium Value Customer (Tier 1),317.11,1,137,7.01,74
17689,1,Medium Value Customer (Tier 1),317.08,2,300,1.2,24
16122,1,Medium Value Customer (Tier 1),316.92,3,270,1.98,2
13833,1,Medium Value Customer (Tier 1),316.56,1,126,4.08,40
16829,1,Medium Value Customer (Tier 1),316.1,1,116,4.57,24
16193,1,Medium Value Customer (Tier 1),315.98,1,160,3.04,46
17121,1,Medium Value Customer (Tier 1),314.74,1,106,3.74,38
14991,1,Medium Value Customer (Tier 1),314.67,1,191,4.06,66
15196,1,Medium Value Customer (Tier 1),313.7,2,130,2.44,68
17680,1,Medium Value Customer (Tier 1),313.05,2,59,8.95,19
13639,1,Medium Value Customer (Tier 1),312.93,1,197,1.92,72
15128,1,Medium Value Customer (Tier 1),312.68,1,240,2.36,66
16261,1,Medium Value Customer (Tier 1),312.62,2,153,2.26,22
17326,1,Medium Value Customer (Tier 1),312.35,2,136,3.04,44
14053,1,Medium Value Customer (Tier 1),312.05,2,275,1.33,33
14094,1,Medium Value Customer (Tier 1),311.77,1,158,2.75,75
15530,1,Medium Value Customer (Tier 1),311.37,1,390,1.89,148
15634,1,Medium Value Customer (Tier 1),311.1,1,128,3.58,19
14339,1,Medium Value Customer (Tier 1),310.75,1,288,1.94,64
14216,1,Medium Value Customer (Tier 1),310.74,1,118,4.77,50
14848,1,Medium Value Customer (Tier 1),310.56,1,260,1.34,40
16148,1,Medium Value Customer (Tier 1),310.3,1,178,2.16,72
14749,1,Medium Value Customer (Tier 1),310.15,1,403,1.7,115
14231,1,Medium Value Customer (Tier 1),309.91,1,201,2.05,86
16424,1,Medium Value Customer (Tier 1),309.5,1,124,3.34,18
16373,1,Medium Value Customer (Tier 1),309.49,2,119,2.88,18
17495,1,Medium Value Customer (Tier 1),309.16,1,138,4.03,26
14722,1,Medium Value Customer (Tier 1),309.1,2,96,3.51,113
14148,1,Medium Value Customer (Tier 1),309.09,1,207,2.21,50
16194,1,Medium Value Customer (Tier 1),308.6,1,140,5.39,11
14181,1,Medium Value Customer (Tier 1),308.35,2,120,2.71,46
13369,1,Medium Value Customer (Tier 1),308.28,1,149,6.54,1
14927,1,Medium Value Customer (Tier 1),308.2,1,196,2.33,32
15778,1,Medium Value Customer (Tier 1),307.95,1,101,4.63,67
14777,1,Medium Value Customer (Tier 1),307.56,1,212,3.63,39
18280,1,Medium Value Customer (Tier 1),307.55,1,149,3.55,30
15598,1,Medium Value Customer (Tier 1),307.34,1,244,1.96,63
13158,1,Medium Value Customer (Tier 1),307.12,1,208,2.09,24
13660,1,Medium Value Customer (Tier 1),306.64,1,136,4.93,36
14753,1,Medium Value Customer (Tier 1),306.36,1,201,1.8,96
16524,1,Medium Value Customer (Tier 1),306.19,2,259,3.41,82
13238,1,Medium Value Customer (Tier 1),305.9,2,144,2.73,66
15893,1,Medium Value Customer (Tier 1),305.28,1,288,1.06,117
15951,1,Medium Value Customer (Tier 1),304.95,1,107,4.85,17
17688,1,Medium Value Customer (Tier 1),304.2,1,114,3.82,29
15143,1,Medium Value Customer (Tier 1),304.18,1,170,3.2,68
12947,1,Medium Value Customer (Tier 1),304.04,1,184,2.96,9
16489,1,Medium Value Customer (Tier 1),303.7,2,38,7.47,16
12427,1,Medium Value Customer (Tier 1),303.5,1,79,4.92,7
17033,1,Medium Value Customer (Tier 1),302.65,1,121,5.45,33
14043,1,Medium Value Customer (Tier 1),302.6,2,152,2.65,127
15242,1,Medium Value Customer (Tier 1),302.04,1,196,2.16,58
12445,1,Medium Value Customer (Tier 1),301.58,1,144,2.77,56
13773,1,Medium Value Customer (Tier 1),301.54,2,174,2.64,32
16437,1,Medium Value Customer (Tier 1),301.25,2,197,2.07,17
12351,1,Medium Value Customer (Tier 1),300.93,1,261,2.36,11
17674,1,Medium Value Customer (Tier 1),300.66,1,349,0.66,4
12775,1,Medium Value Customer (Tier 1),300.08,2,206,3.46,24
17766,1,Medium Value Customer (Tier 1),299.61,2,155,2.86,17
13500,1,Medium Value Customer (Tier 1),299.53,1,229,3.33,37
13346,1,Medium Value Customer (Tier 1),299.4,6,180,1.89,98
12595,1,Medium Value Customer (Tier 1),299.02,1,271,3.19,140
16583,1,Medium Value Customer (Tier 1),297.95,2,153,2.38,9
12897,1,Medium Value Customer (Tier 1),297.75,2,139,4.2,17
12434,1,Medium Value Customer (Tier 1),297.29,1,138,3.41,17
17601,1,Medium Value Customer (Tier 1),297.07,1,192,2.51,16
12504,1,Medium Value Customer (Tier 1),297.0,2,368,4.05,53
17627,1,Medium Value Customer (Tier 1),296.36,1,676,1.87,114
12898,1,Medium Value Customer (Tier 1),296.21,2,235,2.37,99
17703,1,Medium Value Customer (Tier 1),296.1,1,307,1.38,54
17608,1,Medium Value Customer (Tier 1),296.07,2,299,1.21,85
13516,1,Medium Value Customer (Tier 1),295.85,1,129,5.19,53
14269,1,Medium Value Customer (Tier 1),295.73,1,123,4.94,75
14614,1,Medium Value Customer (Tier 1),295.13,1,189,2.77,22
16252,1,Medium Value Customer (Tier 1),295.09,1,158,3.2,18
16579,1,Medium Value Customer (Tier 1),295.05,1,119,5.05,61
18227,1,Medium Value Customer (Tier 1),295.0,1,1,295.0,120
14192,1,Medium Value Customer (Tier 1),293.74,1,218,1.67,24
17710,1,Medium Value Customer (Tier 1),293.5,1,158,4.01,59
13002,1,Medium Value Customer (Tier 1),293.18,2,128,3.28,52
12421,1,Medium Value Customer (Tier 1),291.56,2,168,5.34,51
17882,1,Medium Value Customer (Tier 1),291.56,2,130,2.76,15
18182,1,Medium Value Customer (Tier 1),291.13,1,167,2.3,99
13796,1,Medium Value Customer (Tier 1),289.7,1,218,2.3,135
15962,1,Medium Value Customer (Tier 1),289.48,1,228,1.65,85
16018,1,Medium Value Customer (Tier 1),289.23,2,313,1.69,32
17988,1,Medium Value Customer (Tier 1),288.42,7,143,2.75,123
17536,1,Medium Value Customer (Tier 1),288.33,2,195,2.64,56
18043,1,Medium Value Customer (Tier 1),287.91,1,157,2.93,2
