CustomerID,TotalSpending,TotalTransaction,TotalQuantity,AvgPrice,Recency
14564,2605.62,2,1295,3.49,70
14565,760.1,1,400,2.96,109
14566,2660.0,3,1600,1.68,53
14568,919.7,1,645,1.96,71
14569,369.94,3,178,2.32,88
14570,395.69,1,336,3.22,79
14571,160.0,1,56,2.88,61
14572,2722.34,4,1458,3.33,53
14573,925.3,5,275,4.31,8
14574,143.7,1,63,2.77,368
14575,420.22,1,163,3.25,124
14576,35.4,1,12,2.95,8
14577,504.44,3,216,2.7,30
14579,105.56,1,56,1.99,68
14580,14.85,1,3,4.95,154
14581,271.05,1,87,3.28,180
14583,673.33,3,320,2.74,19
14584,705.1,4,579,2.11,57
14585,986.22,4,539,1.8,18
14588,135.39,1,62,2.8,214
14589,39.75,1,5,7.95,7
14590,2993.37,20,901,3.83,60
14593,3048.38,9,1518,2.66,33
14594,255.0,1,146,3.01,9
14595,423.85,2,250,1.72,89
14596,222.22,1,75,3.5,262
14597,1318.39,4,870,2.34,15
14598,162.07,1,165,1.35,205
14599,457.89,2,292,2.27,26
14600,471.84,1,362,2.44,29
14602,205.36,1,80,3.56,292
14604,143.86,1,88,2.03,269
14605,921.56,4,416,3.38,10
14606,18482.1,102,9287,2.85,2
14607,7553.63,8,3809,2.95,103
14608,1567.79,7,490,3.67,15
14609,884.64,6,5694,0.32,26
14610,24.35,2,15,2.01,31
14611,604.33,2,582,2.17,79
14612,877.7,1,134,7.03,51
14613,76.32,1,72,1.06,316
14614,295.13,1,189,2.77,22
14615,951.76,5,495,3.41,30
14616,121.7,2,66,2.9,21
14617,190.47,2,81,2.86,38
14618,788.88,4,440,4.62,12
14619,896.8,1,442,3.32,177
14621,1212.21,4,713,2.26,147
14623,1130.28,5,607,2.8,16
14624,588.22,4,483,2.44,51
14625,3598.25,9,1820,3.75,10
14626,2619.65,7,1732,2.49,31
14627,462.75,1,284,2.6,15
14628,1326.04,3,875,3.14,78
14630,338.65,1,111,5.1,120
14631,1018.71,3,785,2.89,22
14634,2124.46,4,1906,2.1,73
14635,215.22,1,118,3.88,89
14637,106.68,1,100,1.45,313
14639,1994.47,3,979,4.08,44
14640,1541.98,4,765,2.89,45
14643,986.08,3,562,3.96,253
14644,1416.96,5,512,5.32,50
14645,279.8,1,206,3.08,270
14646,248396.5,78,170342,2.4,10
14647,270.0,1,84,4.62,159
14648,4466.65,15,3265,2.12,52
14649,2248.6,5,1411,3.25,18
14650,62.5,1,22,6.85,224
14651,1371.77,7,537,3.26,30
14653,1666.41,5,1024,4.13,149
14654,246.86,1,273,1.33,374
14655,1946.28,3,1252,3.08,24
14656,498.95,3,189,3.15,51
14657,601.97,2,413,2.51,65
14662,635.06,3,329,2.79,63
14663,490.6,2,397,2.25,66
14665,913.95,2,404,2.77,63
14667,12418.01,31,7386,3.27,1
14668,111.63,1,49,2.19,81
14669,1957.54,4,1273,2.62,269
14670,190.47,1,97,2.28,368
14671,1127.45,2,571,3.21,185
14672,347.59,2,192,2.7,151
14673,1674.41,3,1031,2.17,3
14674,173.66,1,103,2.68,145
14675,419.22,1,324,2.02,24
14676,5808.55,6,6292,1.63,30
14677,184.91,1,139,2.37,228
14678,403.39,1,179,3.48,215
14679,1289.44,3,794,3.17,17
14680,28615.27,43,13882,2.82,7
14681,376.2,3,96,5.55,23
14682,1462.81,4,869,3.1,64
14683,146.56,1,386,1.17,224
14684,228.52,1,184,1.75,26
14685,4536.64,8,1969,3.21,212
14686,852.53,5,457,2.27,50
14687,773.68,2,380,3.41,36
14688,2056.3,8,1911,2.17,9
14690,422.63,2,174,3.32,28
14692,1123.59,8,625,2.97,16
14693,992.46,6,354,3.48,61
14694,244.31,1,193,2.74,253
14695,1534.22,3,661,3.44,155
14696,688.95,2,521,2.58,9
14699,593.47,3,407,2.22,71
14700,880.96,2,292,3.36,51
14701,1961.02,6,823,3.03,78
14702,3427.44,13,1601,3.64,1
14704,258.96,2,121,2.45,60
14706,367.54,1,246,2.63,254
14707,139.2,2,96,1.45,71
14708,1085.91,3,888,5.43,4
14709,3965.29,12,1657,4.21,15
14710,1300.31,9,760,2.06,15
14712,411.0,1,96,4.38,54
14713,2752.51,11,1841,2.06,1
14714,746.05,3,413,2.62,43
14715,958.07,4,509,3.36,78
14716,235.77,1,148,1.89,80
14717,81.3,1,32,3.31,369
14718,226.42,1,202,1.97,46
14721,109.07,1,57,2.61,15
14722,309.1,2,96,3.51,113
14723,927.89,7,609,2.0,7
14724,341.9,1,184,2.57,226
14725,597.16,3,747,1.56,30
14726,116.5,1,82,2.26,290
14727,195.15,2,396,1.1,182
14728,190.58,1,68,3.48,49
14729,586.24,3,372,2.04,9
14732,2814.58,11,868,4.66,28
14733,6579.26,4,2715,3.88,3
14734,1056.42,4,378,4.86,61
14735,6174.47,24,2249,4.04,24
14736,374.05,2,148,3.14,121
14737,2389.62,1,726,4.01,36
14738,507.45,2,156,5.76,196
14739,8385.22,19,6352,2.63,3
14740,2712.85,8,1346,3.7,45
14741,497.25,2,279,2.07,8
14742,579.85,1,374,2.49,71
14743,50.48,1,40,1.33,228
14744,2785.1,8,1920,4.19,2
14745,1331.15,7,931,2.44,137
14746,593.5,4,398,1.53,42
14748,1736.57,7,1529,2.03,4
14749,310.15,1,403,1.7,115
14750,112.03,1,65,2.63,372
14751,126.45,2,65,2.64,320
14753,306.36,1,201,1.8,96
14754,909.88,4,524,2.81,61
14755,4962.27,14,2182,3.94,17
14756,1914.8,2,1007,3.91,18
14758,1380.91,3,421,5.38,32
14761,192.02,1,88,3.22,80
14762,117.05,1,87,3.11,262
14766,4082.76,6,2714,2.75,2
14767,382.81,1,117,5.24,110
14769,5097.13,9,3819,2.57,26
14770,2761.22,6,1108,4.09,103
14771,594.62,2,622,1.15,257
14773,140.55,1,53,5.0,228
14774,241.45,1,99,5.2,164
14775,406.56,1,384,1.15,8
14776,1170.0,4,1524,1.08,23
14777,307.56,1,212,3.63,39
14783,307.3,1,262,2.52,295
14784,159.94,1,126,1.76,25
14786,90.96,1,112,1.01,186
14787,110.65,1,59,2.29,107
14788,476.88,1,298,2.98,232
14790,1781.56,6,1943,1.91,10
14791,303.63,1,127,3.46,242
14793,396.91,1,270,2.28,171
14794,633.99,3,110,13.28,38
14796,2865.05,11,1627,2.28,2
14797,300.31,1,99,4.17,143
14798,550.57,5,451,1.58,17
14799,180.45,1,349,3.42,373
14800,3415.38,6,3294,2.79,5
14802,1502.98,2,2,751.49,74
14805,536.15,3,302,4.17,40
14806,110.04,1,93,2.06,75
14807,504.14,2,234,3.22,26
14809,686.76,2,232,3.88,257
14810,446.59,3,230,2.58,5
14811,170.5,1,74,2.86,23
14812,178.85,1,135,2.01,234
14813,888.91,4,392,3.21,5
14814,154.21,1,93,2.55,217
14817,2849.52,5,1807,4.27,31
14818,495.76,3,219,3.4,94
14819,184.34,2,61,3.61,130
14820,767.47,5,471,4.7,16
14821,1230.15,7,459,2.97,2
14822,157.7,1,94,2.68,121
14824,2895.2,6,1429,2.57,15
14825,2698.17,13,1857,2.41,4
14826,385.2,2,152,3.05,217
14827,0.0,1,5,0.0,301
14828,7699.7,10,7546,1.69,24
14829,995.29,4,695,2.3,8
14831,1676.57,3,885,3.18,316
14832,322.69,1,1,322.69,266
14833,94.8,1,58,2.0,134
14834,485.86,1,138,5.57,43
14835,297.0,2,180,1.65,164
14837,1810.82,5,1594,1.5,78
14838,769.92,2,361,3.07,59
14839,915.28,3,927,2.33,54
14840,299.86,1,148,2.83,175
14841,3867.24,8,2386,3.13,10
14843,211.8,1,132,1.54,72
14844,3512.62,6,2536,2.71,66
14845,150.0,1,600,0.25,235
14846,437.4,1,193,2.44,63
14847,1039.55,2,413,4.31,43
14848,310.56,1,260,1.34,40
14849,7832.91,21,6332,2.25,9
14850,1445.21,6,1100,2.0,53
14851,318.06,1,306,1.86,266
14852,3295.74,12,2619,1.82,60
14853,901.07,3,263,5.8,59
14854,1563.03,4,1167,2.45,26
14855,5874.65,5,3243,2.82,110
14857,2478.73,5,1617,2.76,78
14858,180.75,1,105,1.95,141
14859,351.9,1,217,2.8,190
14861,1254.94,9,959,2.26,16
14865,77.52,3,192,0.44,8
14866,6460.32,8,2481,3.29,2
14867,2241.78,13,668,6.06,31
14868,1230.42,4,825,1.94,16
14869,2056.69,4,1581,2.2,24
14870,1511.7,5,364,5.27,49
14871,726.89,5,267,3.61,129
14872,816.6,3,662,1.78,119
14873,334.45,1,143,3.89,269
14874,116.18,1,148,1.2,171
14875,1397.08,1,774,4.68,77
14876,256.7,2,162,2.49,157
14877,425.85,2,168,3.1,54
14878,2600.41,16,1617,2.75,12
14879,185.06,1,104,3.1,320
14882,2956.95,12,1456,3.86,26
14884,120.6,1,72,1.88,305
14885,832.8,2,584,1.64,63
14890,691.6,2,585,2.14,254
14891,552.35,2,283,2.38,52
14892,202.35,1,79,3.51,326
14893,571.76,1,248,3.07,253
14894,837.06,2,338,3.04,79
14895,13980.83,18,5863,4.84,19
14896,1614.45,7,836,2.66,1
14897,1774.16,4,694,3.79,45
14898,2195.14,9,1224,3.14,7
14899,1331.38,1,570,3.78,31
14900,13.92,1,48,0.29,158
14901,860.11,5,387,2.89,2
14902,702.96,2,498,2.55,31
14904,605.05,2,537,1.6,44
14905,1355.24,6,722,2.41,10
14906,68.44,1,1,68.44,81
14907,2664.69,10,1126,3.76,3
14908,104.1,1,50,2.86,99
14909,1404.68,3,888,2.86,73
14911,152121.22,205,69709,5.67,1
14912,1021.4,4,848,3.45,37
14913,2845.7,4,2212,2.21,24
14915,1503.77,9,595,3.77,11
14916,1773.97,4,1279,2.27,67
14917,1123.75,2,891,2.23,232
14918,4345.66,7,1876,4.19,40
14919,359.35,1,129,3.22,175
14920,629.4,1,377,3.21,201
14922,843.74,2,376,3.99,29
14924,620.96,2,248,7.22,246
14926,359.4,2,204,3.22,17
14927,308.2,1,196,2.33,32
14928,223.91,1,268,1.39,263
14929,612.81,1,351,2.14,57
14930,2873.77,3,1033,5.17,106
14932,666.13,2,257,7.79,1
14933,1770.0,4,600,2.95,79
14934,1612.56,3,1058,3.63,14
14935,1065.12,1,996,1.11,255
14936,4273.79,4,2189,4.31,26
14938,2322.43,2,1369,3.0,198
14940,531.49,2,384,1.64,53
14941,182.1,1,80,2.34,214
14942,746.56,4,354,2.5,37
14943,107.62,1,46,3.18,299
14944,3884.42,7,2049,3.79,25
14945,179.4,1,156,1.55,49
14947,758.97,4,237,5.85,24
14949,515.0,4,250,2.85,105
14952,9529.86,21,3622,3.86,32
14953,685.65,3,790,1.92,54
14954,167.27,1,92,2.95,339
14955,163.77,1,74,2.63,368
14956,1325.0,1,2500,0.53,57
14957,203.2,1,63,2.95,280
14958,458.26,3,120,5.43,231
14961,9365.47,13,4664,2.98,15
14962,240.21,3,79,4.32,175
14963,1651.23,7,1128,2.19,15
14966,881.24,5,881,2.43,23
14967,1518.81,5,512,3.49,77
14968,353.65,1,130,4.46,94
14969,906.23,1,665,3.24,339
14970,3327.29,8,732,4.13,45
14972,30.3,1,12,2.53,17
14975,192.45,1,127,2.39,57
14977,31.93,1,17,2.46,361
14978,1190.82,5,213,7.22,66
14979,429.66,1,209,3.04,371
14980,150.68,1,79,3.49,373
14981,270.8,1,144,2.08,59
14982,237.78,1,125,2.51,208
14983,183.2,1,90,2.57,325
14984,1058.14,4,290,4.94,24
14986,563.1,2,338,2.33,12
14987,1387.45,7,543,3.26,1
14988,1704.11,6,1119,2.12,16
14989,342.4,1,200,3.09,297
14990,304.17,2,129,2.35,248
14991,314.67,1,191,4.06,66
14992,210.5,1,145,1.88,78
14993,36.13,1,21,1.71,199
14994,946.72,5,568,2.18,18
14996,442.29,2,404,2.27,117
14997,230.4,1,288,0.91,291
14998,338.31,2,94,4.91,64
14999,129.48,1,88,3.24,228
15001,199.11,2,70,3.79,30
15002,3127.97,6,1631,2.79,3
15003,1027.03,6,525,2.22,109
15005,7681.71,29,4554,2.56,2
15006,277.4,1,101,3.97,89
15008,360.0,2,1500,0.3,116
15011,416.6,2,289,2.08,31
15012,429.78,2,242,2.77,9
15013,1610.82,10,1715,1.6,123
15015,2354.97,13,1584,2.12,137
15016,450.85,4,167,3.01,29
15018,111.25,1,21,7.3,3
15020,198.47,1,111,3.13,15
15021,826.91,4,350,2.66,2
15022,281.05,1,113,2.74,313
15023,5287.64,10,2157,4.02,5
15024,2414.18,8,1281,2.68,3
15025,617.83,1,319,3.39,204
15026,579.89,2,370,2.12,11
15027,2129.45,6,2217,3.7,31
15028,521.78,3,333,2.65,4
15029,365.1,1,234,2.72,255
15030,1461.63,6,853,3.73,16
15031,2449.75,10,1176,2.75,30
15032,8821.55,7,5291,2.1,2
15034,3957.04,6,2335,3.16,22
15037,397.76,2,298,2.27,12
15038,579.67,4,212,3.13,5
15039,19960.3,47,8905,3.35,4
15040,7.49,1,1,7.49,177
15041,109.47,1,91,1.34,80
15042,179.52,1,208,0.74,231
15043,2333.32,5,719,3.46,99
15044,8389.42,18,2456,4.94,15
15046,2533.37,10,1213,3.33,61
15048,98.7,1,32,2.88,4
15050,2349.5,2,1384,2.52,57
15051,2543.55,6,2042,2.6,15
15055,549.12,3,225,3.19,110
15056,113.65,1,69,3.43,156
15057,1766.46,3,726,3.2,79
15058,1285.04,5,591,3.04,12
15059,2153.48,10,995,3.06,12
15061,83284.38,86,51791,2.23,3
15062,1597.76,4,1109,2.85,59
15064,1254.41,4,810,3.95,46
15065,168.73,1,63,4.81,46
15067,2118.12,2,1197,4.63,49
15068,621.54,2,468,2.13,54
15070,737.05,3,347,3.51,8
15071,473.49,2,147,4.74,22
15072,187.52,1,164,1.41,115
15073,1744.61,5,919,4.12,36
15074,817.46,2,608,1.67,65
15076,566.89,2,295,3.77,128
15077,2428.08,2,528,5.14,130
15078,8018.77,23,3885,3.09,4
15079,2871.74,8,1115,3.85,1
15080,546.25,2,287,2.39,63
15081,1460.92,8,616,4.47,3
15082,93.35,1,43,2.24,304
15084,965.2,2,600,5.96,15
15085,347.54,1,169,2.32,365
15086,218.53,2,95,2.89,200
15091,565.9,2,236,3.18,310
15092,318.65,1,95,5.23,98
15093,9729.09,18,7897,2.32,8
15094,83.0,2,28,3.05,99
15095,1771.04,6,1154,2.56,56
15097,660.27,2,254,3.64,219
15100,2018.7,6,254,5.79,2
15101,1160.41,4,435,4.46,151
15102,554.67,2,339,3.3,166
15105,795.98,2,536,2.65,66
15107,620.85,4,187,6.05,8
15109,498.15,2,127,4.81,215
15110,509.75,2,91,7.61,39
15111,1163.39,3,454,4.25,8
15112,209.4,1,72,4.36,247
15114,639.56,2,436,3.29,19
15115,191.74,1,88,2.85,368
15117,934.19,3,1145,1.83,84
15122,2853.49,8,1233,3.72,58
15123,2456.86,3,1329,2.93,57
15124,266.63,2,229,4.03,112
15125,5496.39,9,2240,4.55,115
15126,449.49,2,273,2.8,172
15127,304.97,1,213,4.71,155
15128,312.68,1,240,2.36,66
15129,3412.78,12,2208,2.15,21
15131,80.28,1,88,2.08,30
15133,824.48,2,280,3.2,18
15134,208.3,2,170,1.72,17
15135,166.63,1,41,5.94,192
15137,823.4,2,596,2.12,156
15138,502.52,1,300,4.39,29
15140,889.44,1,438,2.33,78
15141,1388.47,7,1197,1.88,93
15142,2121.18,5,1790,1.98,46
15143,304.18,1,170,3.2,68
15144,5579.87,12,2201,3.49,15
15149,1033.81,4,252,8.14,212
15150,3686.61,3,2525,2.68,92
15151,2085.61,2,795,13.8,59
15152,518.14,1,290,1.96,337
15154,1089.44,2,244,4.49,114
15155,383.97,1,192,3.91,19
15157,718.04,2,1074,1.38,205
15158,204.62,1,21,45.47,37
15159,3475.72,4,2071,2.44,31
15160,431.11,3,223,2.73,10
15161,119.92,1,144,1.87,24
15162,312.9,1,74,4.63,367
15164,1203.53,6,561,2.63,25
15165,487.75,1,160,4.99,9
15166,167.16,1,140,2.47,103
15167,1468.82,4,798,3.28,43
15169,569.22,2,356,2.35,18
15170,81.15,1,33,3.18,42
15173,1494.6,7,840,2.75,16
15174,345.71,1,237,2.91,46
15176,988.04,1,448,4.43,303
15177,948.93,1,485,3.78,61
15179,5284.97,8,3478,3.14,28
15180,816.93,3,654,2.16,3
15181,510.72,2,144,3.54,56
15182,2376.1,9,933,3.52,21
15183,639.93,3,297,3.78,183
15184,283.19,2,263,2.55,23
15186,991.79,3,501,3.32,110
15188,310.43,1,233,2.6,361
15189,1298.99,5,753,3.45,17
15190,834.44,1,790,2.26,70
15191,588.05,3,287,3.32,99
15192,937.07,3,726,2.61,1
15194,4811.16,14,3466,2.32,4
15196,313.7,2,130,2.44,68
15197,797.9,3,589,2.12,30
15198,377.71,3,207,3.63,44
15199,1853.7,6,498,4.19,10
15200,549.05,1,195,3.8,130
15201,606.41,2,450,2.02,75
15202,6001.49,3,3,2000.5,56
15203,2572.38,9,2429,1.43,26
15207,683.92,3,428,1.64,52
15208,100.4,1,40,4.08,59
15209,178.98,1,94,3.48,366
15210,845.01,2,613,4.06,14
15211,383.07,1,117,5.16,1
15212,106.48,1,48,3.2,12
15215,1687.49,4,551,4.62,29
15216,389.49,1,189,3.83,254
15217,426.24,1,190,3.72,199
15218,5711.94,11,3201,2.88,25
15219,379.7,1,226,2.49,284
15221,2062.2,4,244,9.94,2
15222,2965.91,10,4018,1.11,108
15223,662.2,3,172,4.11,245
15224,549.28,3,291,2.54,148
15227,1269.09,4,467,4.34,32
15228,2193.56,2,1120,3.23,64
15229,160.5,1,114,1.61,222
15231,250.26,1,190,1.86,257
15233,59.4,1,12,4.95,37
15235,690.3,6,411,2.86,5
15240,2753.41,7,1845,2.85,10
15241,1293.72,3,1510,1.35,66
15242,302.04,1,196,2.16,58
15243,610.6,1,358,3.49,71
15244,280.51,1,67,8.41,302
15245,2095.0,5,1237,1.85,38
15246,266.25,1,112,3.04,191
15247,620.06,2,354,2.66,113
15248,1893.93,3,1065,3.09,47
15249,2577.54,5,1403,3.53,66
15250,60.0,1,48,1.25,276
15251,9839.55,10,5937,4.15,50
15252,1362.63,3,908,2.82,57
15253,1136.89,3,722,2.56,39
15254,787.99,2,436,3.7,182
15255,2815.17,8,1725,2.94,32
15256,71.95,1,37,2.0,197
15257,368.75,1,25,31.98,50
15259,1182.38,4,631,8.16,148
15260,7377.46,20,3837,3.29,8
15261,1253.18,3,536,4.16,17
15262,239.87,2,145,2.54,16
15264,454.66,1,178,3.9,166
15265,1839.52,2,958,2.9,240
15266,732.91,4,218,5.65,15
15268,961.9,3,428,3.86,114
15269,816.56,2,346,3.06,16
15270,6145.37,14,2489,5.2,36
15271,2146.95,10,1239,2.52,1
15272,1309.01,4,355,4.41,86
15273,228.96,1,216,1.06,235
15276,491.17,3,256,2.48,30
15277,220.44,1,168,2.18,61
15278,496.16,4,458,1.26,197
15279,1290.03,4,613,3.9,16
15280,284.4,2,353,1.99,124
15281,6211.42,7,4022,3.33,14
15282,348.59,1,395,1.31,206
15283,148.33,3,27,6.45,26
15284,24.75,1,5,4.95,136
15285,94.92,1,120,0.94,43
15287,369.34,3,577,1.85,15
15288,1574.51,6,627,3.07,1
15289,653.31,2,619,1.63,94
15290,2553.06,8,2066,1.71,29
15291,9178.26,26,2914,5.44,9
15293,247.5,1,178,1.53,301
15294,233.35,1,97,3.58,46
15295,207.04,1,139,2.0,290
15296,6650.17,6,3686,3.1,56
15298,4659.47,12,3170,2.2,2
15299,3484.53,6,2505,3.67,8
15301,2533.09,6,1515,3.03,4
15302,308.0,1,102,4.97,366
15303,650.16,2,266,5.22,201
15304,225.15,2,29,7.88,4
15305,93.6,1,40,3.43,191
15306,2310.38,6,2264,2.67,136
15309,797.96,4,440,3.15,246
15310,1634.64,1,1476,1.61,114
15311,55942.74,121,32784,2.88,1
15312,2005.34,8,1177,2.92,19
15314,492.48,2,437,1.76,49
15317,129.75,1,45,3.35,313
15321,3961.42,9,2472,2.59,73
15322,711.18,1,555,4.31,112
15323,434.6,3,188,4.0,198
15324,140.22,1,74,2.31,337
15325,1439.72,7,1151,2.31,31
15326,1388.81,4,965,2.92,245
15328,107.24,1,88,2.46,43
15329,1909.13,8,731,4.59,10
15331,767.91,3,701,1.79,135
15332,4892.68,6,2306,2.56,2
15336,240.5,1,84,4.96,37
15337,373.02,1,200,3.76,47
15338,277.93,1,148,2.47,313
15339,1246.95,5,722,2.89,57
15340,105.5,1,76,1.59,197
15341,382.2,1,196,1.95,85
15346,343.7,2,116,3.88,61
15347,1162.0,4,542,2.89,2
15350,547.6,2,272,2.44,9
15351,1770.23,4,737,2.95,5
15352,111.15,1,40,2.92,184
15353,2336.0,6,1181,2.95,3
15354,284.4,3,3,94.8,239
15356,664.66,4,324,2.18,4
15358,8703.21,22,8328,1.9,1
15359,181.35,8,145,1.29,298
15361,270.15,3,37,30.28,162
15362,613.08,2,368,3.61,84
15363,678.11,2,383,2.62,8
15365,2242.81,6,1047,3.45,39
15366,1786.57,5,1826,1.74,45
15367,3203.74,7,1887,2.77,54
15368,275.8,1,176,6.41,30
15369,6251.26,11,3288,1.96,128
15370,1352.96,1,567,3.25,46
15371,59.4,1,12,4.95,298
15372,4009.66,7,3486,2.8,86
15373,1002.93,6,268,5.27,7
15374,139.32,1,164,0.99,260
15375,60.96,1,84,1.15,326
15377,1211.75,4,253,4.91,18
15378,246.5,2,130,1.89,98
15379,1174.55,1,695,2.84,36
15380,1788.8,7,656,2.75,1
15381,1293.72,3,631,3.97,59
15382,7777.84,6,5166,2.33,10
15384,1385.38,2,1171,2.06,17
15385,625.2,2,267,2.27,28
15387,468.65,1,335,2.16,128
15389,2233.8,4,3540,0.92,36
15390,1216.66,2,894,1.92,32
15391,289.87,1,109,6.49,220
15392,1376.09,3,867,3.21,10
15393,659.48,3,228,4.02,203
15394,3103.26,7,1462,3.75,31
15396,508.2,1,156,3.35,219
15400,586.1,3,272,3.58,56
15401,216.95,2,93,4.63,88
15402,1203.77,4,1340,3.22,23
15403,170.88,2,492,0.42,127
15404,257.06,1,334,1.72,11
15405,310.74,1,155,4.64,212
15406,465.16,2,293,2.02,89
15409,131.25,1,59,3.18,357
15410,1234.88,2,702,2.9,204
15413,6798.72,5,2694,3.47,327
15416,588.5,3,330,3.08,114
15418,449.42,2,264,2.15,61
15420,743.0,6,844,1.4,70
15421,2854.98,6,1427,2.65,21
15422,1522.27,5,672,3.65,15
15423,223.39,2,97,5.44,217
15424,214.44,1,319,0.74,99
15425,1941.12,4,1041,3.14,36
15426,1134.85,5,534,2.46,5
15428,668.97,3,245,5.2,23
15430,954.75,2,309,3.96,103
15431,153.24,1,84,2.02,138
15432,149.57,1,27,6.97,177
15434,1525.58,6,776,3.23,10
15437,193.29,1,98,3.41,276
15439,1269.05,4,572,2.73,40
15441,1254.21,3,587,3.52,32
15443,1900.64,7,1060,2.81,110
15445,171.0,1,60,4.58,226
15446,399.75,3,265,2.05,12
15447,337.71,4,143,4.29,163
15448,294.17,1,255,2.41,310
15451,226.86,2,76,3.07,70
15452,1256.63,3,807,2.39,26
15454,126.89,1,60,3.19,254
15455,38.25,1,3,12.75,233
15456,1656.93,7,2094,2.15,39
15458,208.8,1,144,1.45,38
15459,202.83,2,121,3.4,53
15461,429.7,2,230,1.9,96
15462,502.45,1,323,2.49,81
15465,5281.53,15,1506,4.5,5
15466,1225.93,3,695,2.32,25
15468,962.97,1,1245,2.71,28
15469,335.7,1,134,4.32,74
15470,63.42,1,232,0.32,211
15471,837.53,2,414,2.28,16
15473,274.8,1,104,2.68,80
15474,150.35,1,55,3.94,231
15476,2209.98,4,1174,2.85,16
15477,368.4,1,216,1.6,285
15478,583.56,1,319,2.84,211
15479,147.4,1,38,5.04,369
15480,5373.5,4,1549,18.96,101
15481,1993.34,1,1450,1.73,37
15482,3537.6,7,1512,3.41,22
15483,592.56,6,614,1.55,21
15484,1061.69,2,924,2.13,176
15485,3186.01,5,1263,4.43,9
15486,102.0,1,40,2.55,163
15487,231.32,1,144,2.46,315
15488,340.6,4,178,2.15,92
15489,1285.33,5,656,3.61,36
15490,210.85,1,82,3.26,66
15493,2168.27,4,655,4.23,25
15494,2422.02,3,1913,2.08,114
15495,246.5,1,194,1.97,15
15496,146.14,1,98,2.64,267
15497,7395.19,7,2313,3.78,18
15498,12633.18,19,6493,2.97,2
15499,158.65,1,59,2.86,359
15501,399.95,2,205,3.19,40
15502,3548.34,5,1613,4.16,4
15503,116.26,1,60,2.04,362
15504,349.87,3,108,3.5,156
15506,1058.25,3,795,2.04,17
15509,152.41,1,58,4.28,16
15512,210.58,2,167,3.2,26
15513,12992.33,18,5122,6.05,1
15514,2368.34,7,1989,1.93,15
15515,171.81,1,131,2.87,23
15518,2268.44,7,1547,2.66,15
15519,344.61,2,116,2.95,19
15521,4098.04,8,2671,3.28,36
15523,16847.18,15,15501,2.43,24
15524,151.4,1,24,10.28,242
15525,430.78,2,253,2.6,9
15527,3126.36,15,1220,3.99,30
15529,1116.72,2,992,1.88,2
15530,311.37,1,390,1.89,148
15532,2174.12,6,822,3.58,12
15534,162.25,1,63,3.74,361
15535,541.47,2,179,4.33,40
15536,259.09,1,242,1.49,45
15538,3358.4,6,1016,7.46,173
15540,247.38,1,244,1.4,11
15542,855.71,3,418,2.7,148
15543,114.4,1,81,2.15,95
15544,4615.72,12,3910,1.56,8
15545,135.33,1,75,2.98,7
15546,1079.1,2,198,5.45,242
15547,5146.45,12,3279,2.85,12
15548,158.09,1,64,3.25,231
15549,652.7,5,242,3.92,57
15550,1635.42,8,844,2.73,14
15551,1243.75,6,578,2.95,30
15552,162.4,1,106,2.78,259
15555,7267.83,22,4579,2.34,1
15558,202.68,1,73,4.57,275
15559,1109.4,1,526,3.72,204
15560,153.52,2,72,2.64,33
15561,1133.8,4,1067,2.63,19
15562,536.88,2,521,2.14,60
15563,1459.02,3,1504,1.92,150
15564,70.74,2,42,2.22,99
15566,227.87,2,153,2.14,28
15569,2207.74,5,1068,2.5,26
15570,5105.32,14,2181,3.8,5
15571,3241.92,10,2147,2.51,22
15572,1431.78,3,876,3.36,16
15573,597.23,3,415,2.76,254
15574,774.84,3,577,2.18,8
15575,30.1,1,6,5.18,255
15577,137.15,2,31,4.15,359
15579,923.03,3,596,3.08,19
15580,1375.39,8,955,2.45,12
15581,4076.97,26,2849,2.47,2
15583,95.96,1,56,1.88,12
15584,547.34,2,170,3.32,35
15586,1139.1,3,1338,1.58,228
15587,608.4,3,216,2.87,28
15588,579.6,1,96,6.04,313
15590,1496.6,5,832,2.53,18
15591,217.9,3,58,4.56,218
15595,357.6,1,144,2.2,123
15596,1723.45,5,815,3.93,1
15597,238.8,1,114,3.23,211
15598,307.34,1,244,1.96,63
15599,488.32,1,380,2.04,81
15600,1199.31,4,657,3.56,64
15601,8183.56,17,6078,2.31,8
15602,1932.64,8,1212,2.64,4
15603,40.0,1,32,1.25,284
15605,738.57,5,271,5.0,9
15606,2310.83,8,723,4.1,26
15607,1604.21,8,1268,2.49,179
15608,692.3,1,548,2.08,51
15611,1405.83,13,243,6.41,19
15613,433.72,1,700,1.71,246
15614,3147.36,4,1632,3.4,73
15615,10974.23,24,6582,2.51,26
15616,317.11,1,137,7.01,74
15617,828.55,3,485,3.21,32
15620,389.18,1,334,2.56,45
15622,4143.05,8,2417,3.27,63
15623,2136.02,7,962,3.78,29
15625,1702.14,5,1832,1.31,12
15626,391.72,1,372,1.63,57
15627,566.9,2,344,1.64,93
15628,2782.02,9,1925,2.62,2
15629,2240.9,4,1518,2.88,86
15630,295.05,1,187,2.25,280
15631,596.67,1,525,2.24,278
15633,4335.96,13,2048,3.38,145
15634,311.1,1,128,3.58,19
15635,100.35,1,5,18.85,31
15636,719.82,2,276,3.97,73
15637,574.23,4,523,3.09,49
15638,2265.2,6,1134,3.38,14
15639,639.76,2,526,2.32,87
